399|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
400|Jovana Ristic|2|Avala|1|Tura u Beogradu|False|19
401|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
402|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
403|Jovana Ristic|2|Avala|1|Tura u Beogradu|False|19
404|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
405|Joka Ristic|4|Avala|1|Tura u Beogradu|True|20
406|Jovana Ristic|7|Limanski Park|3|Tura u Novom Sadu|True|19
407|Jovana Ristic|4|Avala|1|Tura u Beogradu|False|19
408|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
409|Jovana Ristic|2|Avala|1|Tura u Beogradu|False|19
410|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
411|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
412|Jovana Ristic|2|Avala|1|Tura u Beogradu|False|19
413|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
414|Jovana Ristic|7|Limanski Park|3|Tura u Novom Sadu|True|19
415|Joka Ristic|4|Avala|1|Tura u Beogradu|True|20
416|Jovana Ristic|7|Limanski Park|3|Tura u Novom Sadu|True|19
417|Jovana Ristic|4|Avala|1|Tura u Beogradu|False|19
418|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
419|Jovana Ristic|2|Avala|1|Tura u Beogradu|False|19
420|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
421|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
422|Jovana Ristic|2|Avala|1|Tura u Beogradu|False|19
423|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
424|Joka Ristic|4|Avala|1|Tura u Beogradu|True|20
425|Jovana Ristic|7|Limanski Park|3|Tura u Novom Sadu|True|19
426|Jovana Ristic|4|Avala|1|Tura u Beogradu|False|19
427|Jovana Ristic|1|Kalemegdan|1|Tura u Beogradu|False|19
428|Jovana Ristic|2|Avala|1|Tura u Beogradu|False|19
